2350  377.407  10.7601  -0.174648  0.00492926  0.00654363  0.000848854  0.088598  0.00173104  0.0951416  0.00257989
2360  368.709  11.4287  -0.174125  0.00507131  0.0060242  0.000782297  0.0890644  0.00180889  0.0950886  0.00259118
2370  360.045  11.5794  -0.173191  0.00579437  0.00551618  0.000723502  0.0895111  0.00198001  0.0950273  0.00270351
2380  351.44  11.4297  -0.171679  0.00684037  0.00500757  0.000647777  0.0899421  0.00223504  0.0949496  0.00288282
2390  342.931  10.861  -0.169202  0.00798765  0.00451079  0.000549834  0.0903379  0.00259721  0.0948487  0.00314704
2400  334.581  10.7718  -0.165201  0.00895364  0.004036  0.000656478  0.0906763  0.00292297  0.0947123  0.00357945
2410  326.469  11.0768  -0.159592  0.0101136  0.00359146  0.000731135  0.09095  0.00347671  0.0945415  0.00420785
2420  318.673  10.8647  -0.152535  0.0117846  0.00318556  0.000685943  0.0911613  0.00409078  0.0943469  0.00477672
2430  311.261  11.3113  -0.144061  0.0135053  0.00282443  0.00053157  0.0913138  0.00467469  0.0941382  0.00520626
2440  304.307  11.7  -0.134175  0.0151839  0.00252362  0.000355708  0.091401  0.00522962  0.0939246  0.00558533
2450  297.877  11.7303  -0.122958  0.0166228  0.00229199  0.000206625  0.0914249  0.00574566  0.0937168  0.00595229
2460  292.041  10.5349  -0.110288  0.0179675  0.00212878  0.000133148  0.0913963  0.00615661  0.0935251  0.00628976
2470  286.877  9.2808  -0.0959584  0.0189328  0.00201448  0.000128873  0.0913405  0.00643608  0.093355  0.00656496
2480  282.467  8.92474  -0.0800471  0.019557  0.00192256  0.000150128  0.0912876  0.00670695  0.0932101  0.00685707
2490  278.882  9.5693  -0.0628981  0.0198905  0.00182323  0.000256625  0.0912665  0.00683784  0.0930897  0.00709447
