-4.7857 , -3.89945
-0.119803 , 8.58778
15.9682 , 8.91181
28.4422 , 7.17973
-0.554619 , 0.415494

0.445246 , -0.902141
0.971745 , -1.39624
0 , 0
1.67059 , -1.80793
-3.56057 , -4.28885
0.51159 , 8.54612
16.8069 , 9.06053
29.3491 , 7.30728
-0.408616 , -0.33609

1.00104 , -0.129454
1.4632 , 0.428007
0 , 0
2.51666 , -0.289577
-2.70848 , -3.83601
0.742138 , 9.31204
17.2425 , 10.0266
29.8542 , 8.25332
0.0431207 , -0.693447

0.657384 , 0.759118
0.0768004 , 1.19735
0 , 0
2.04498 , 1.38886
-2.7301 , -3.24157
0.0735628 , 10.1827
16.7764 , 11.1072
29.4588 , 9.31496
0.264525 , -0.620173

-0.28209 , 0.954357
-0.693368 , 0.357402
0 , 0
0.594379 , 2.20007
-3.32401 , -3.31269
-1.19011 , 10.3488
15.7122 , 11.4929
28.4666 , 9.68297
0.05592 , -0.784807

-0.955472 , 0.261604
-0.33771 , -0.111967
0 , 0
-0.832375 , 1.77889
-3.63068 , -4.24213
-2.18658 , 9.61572
14.9118 , 10.9892
27.7394 , 9.16269
0.0630556 , -1.52012

-0.728457 , -0.677591
-0.391036 , -0.0360768
0 , 0
-1.39275 , 0.691117
-3.01834 , -5.38667
-2.28119 , 8.62513
15.0096 , 10.2376
27.9116 , 8.39568
0.855628 , -2.29247

0.179939 , -0.987618
-0.477975 , -0.67725
0 , 0
-1.08743 , -0.147093
-1.70867 , -5.86924
-1.69255 , 8.25264
15.7866 , 10.1136
28.7641 , 8.25751
2.1935 , -2.2944

0.927872 , -0.397193
0.648865 , -1.06548
0 , 0
-0.590596 , -0.318238
-0.546286 , -5.4173
-1.26212 , 8.76959
16.4008 , 10.8885
29.4551 , 9.01949
3.22544 , -1.30054

0.842223 , 0.550682
1.52428 , 0.313921
0 , 0
-0.505447 , -0.153866
-0.20718 , -4.57286
-1.66264 , 9.63308
16.1793 , 12.0192
29.3115 , 10.1386
3.27095 , 0.111119

-0.00454729 , 0.997485
0.193645 , 1.69542
0 , 0
-0.807112 , -0.294935
-0.621858 , -4.19365
-2.82128 , 9.98466
15.1945 , 12.6473
28.4057 , 10.7563
2.39351 , 1.05077

-0.843255 , 0.520652
-1.55059 , 0.689852
0 , 0
-0.878026 , -1.00118
-1.02415 , -4.70173
-3.96849 , 9.40188
14.2156 , 12.3502
27.507 , 10.4501
1.35001 , 1.06213

-0.887549 , -0.445293
-1.02214 , -1.1562
0 , 0
-0.144827 , -1.77513
-0.630761 , -5.66231
-4.31753 , 8.31937
14.029 , 11.5622
27.4016 , 9.65438
0.910431 , 0.535505

-0.0992787 , -0.996554
0.617364 , -1.08623
0 , 0
1.21566 , -1.76677
0.593388 , -6.17158
-3.82989 , 7.64106
14.6728 , 11.1873
28.1277 , 9.27303
1.09488 , 0.305038

0.783854 , -0.634714
0.834387 , 0.089676
0 , 0
2.30802 , -0.632669
1.90753 , -5.73138
-3.24292 , 7.86551
15.4094 , 11.7238
28.9477 , 9.80443
1.16417 , 0.742006

0.962313 , 0.299699
0.235654 , 0.320487
0 , 0
2.27513 , 1.07343
2.50909 , -4.68275
-3.35579 , 8.65234
15.4392 , 12.8311
29.0619 , 10.908
0.433169 , 1.27263

0.273517 , 0.96183
0.289248 , 0.239035
0 , 0
1.01255 , 2.2936
2.2325 , -3.8713
-4.33071 , 9.15687
14.5996 , 13.6643
28.3078 , 11.739
-0.751745 , 0.913181

-0.663177 , 0.737782
0.05689 , 0.798979
0 , 0
-0.702206 , 2.25936
1.6942 , -3.91194
-5.54801 , 8.76539
13.5101 , 13.6096
27.3048 , 11.6835
-1.36229 , -0.331933

-0.975563 , -0.177555
-1.0747 , 0.542307
0 , 0
-1.78179 , 1.11235
1.76356 , -4.61104
-6.13512 , 7.67297
13.0429 , 12.8618
26.925 , 10.9362
-0.978584 , -1.80211

-0.370562 , -0.927764
-1.08557 , -1.0563
0 , 0
-1.72021 , -0.227452
2.73095 , -5.11368
-5.79864 , 6.73623
13.4911 , 12.2773
27.4616 , 10.3537
0.341679 , -2.72606

0.579917 , -0.823676
0.745347 , -1.52697
0 , 0
-0.938175 , -0.907484
4.02187 , -4.73241
-5.11015 , 6.64456
14.2827 , 12.5453
28.3426 , 10.6251
1.91421 , -2.54313

1.00864 , 0.0256518
1.70083 , 0.235131
0 , 0
-0.256044 , -0.818985
4.76666 , -3.57822
-4.93656 , 7.28912
14.5506 , 13.5566
28.7008 , 11.6414
2.83706 , -1.44589

0.530217 , 0.850724
0.285569 , 1.5354
0 , 0
-0.129852 , -0.520225
4.57768 , -2.42275
-5.66294 , 7.90067
13.9094 , 14.5417
28.1508 , 12.633
2.71174 , -0.257951

-0.429861 , 0.89583
-1.10271 , 0.623447
0 , 0
-0.302225 , -0.621312
3.87834 , -2.02404
-6.8635 , 7.72373
12.7846 , 14.7449
27.1181 , 12.8442
1.95589 , 0.226143

-0.985264 , 0.104488
-0.677331 , -0.548711
0 , 0
-0.105166 , -1.1389
3.55311 , -2.44105
-7.65162 , 6.70209
12.0626 , 14.1098
26.489 , 12.2185
1.44774 , -0.0822155

-0.6127 , -0.786046
0.0216044 , -0.437393
0 , 0
0.77671 , -1.41203
4.12362 , -2.93917
-7.50372 , 5.57329
12.2667 , 13.3734
26.7868 , 11.4932
1.69979 , -0.477446

0.331443 , -0.94937
-0.0483083 , -0.329021
0 , 0
1.84664 , -0.785131
5.23206 , -2.6948
-6.77592 , 5.16398
13.0404 , 13.3623
27.6552 , 11.4947
2.34098 , -0.171122

0.977831 , -0.25037
0.375882 , -0.654943
0 , 0
2.2007 , 0.658733
6.00793 , -1.57571
-6.33727 , 5.60958
13.5146 , 14.2114
28.2248 , 12.3581
2.48367 , 0.916727

0.745627 , 0.673374
1.18257 , 0.0986737
0 , 0
1.33852 , 2.07626
5.86946 , -0.222452
-6.76835 , 6.27282
13.1084 , 15.2832
27.9148 , 13.4457
1.53271 , 2.05373

-0.162279 , 0.982373
0.386739 , 1.45504
0 , 0
-0.363254 , 2.49109
5.01886 , 0.52243
-7.86603 , 6.31451
12.0246 , 15.7382
26.928 , 13.9181
-0.273012 , 2.21991

-0.915701 , 0.37807
-1.41439 , 0.907702
0 , 0
-1.8548 , 1.57464
4.28592 , 0.357277
-8.7999 , 5.43642
11.0936 , 15.2778
26.0947 , 13.4768
-1.80962 , 0.859558

-0.806239 , -0.582153
-1.31136 , -1.10166
0 , 0
-2.2228 , -0.0297744
4.3789 , -0.16365
-8.86131 , 4.19625
11.0237 , 14.4593
26.1232 , 12.679
-1.73765 , -1.22949

0.0575089 , -1.00174
0.604521 , -1.47287
0 , 0
-1.4429 , -1.24702
5.18931 , -0.146917
-8.15866 , 3.49089
11.7063 , 14.1793
26.905 , 12.4214
-0.284654 , -2.42646

0.872415 , -0.507299
1.31256 , 0.0689849
0 , 0
-0.294861 , -1.48208
5.91443 , 0.777774
-7.49488 , 3.69409
12.3385 , 14.8112
27.6369 , 13.0773
1.2586 , -2.26495

0.903511 , 0.44383
0.307123 , 0.860253
0 , 0
0.393538 , -0.989797
5.81993 , 2.15002
-7.60475 , 4.34884
12.1851 , 15.8975
27.5839 , 14.1893
1.96112 , -1.34061

0.118367 , 0.990986
-0.268116 , 0.37889
0 , 0
0.407144 , -0.504044
4.8743 , 3.10618
-8.5205 , 4.59484
11.2139 , 16.5777
26.7137 , 14.8969
1.73152 , -0.617202

-0.77237 , 0.621255
-0.1391 , 0.274262
0 , 0
0.235309 , -0.52146
3.78934 , 3.13046
-9.53134 , 3.91955
10.1354 , 16.3387
25.7369 , 14.6871
1.26053 , -0.672947

-0.935472 , -0.331957
-0.622966 , 0.323165
0 , 0
0.512766 , -0.806629
3.39968 , 2.55347
-9.80388 , 2.65674
9.78301 , 15.514
25.4868 , 13.8932
1.37201 , -1.21888

-0.220692 , -0.976322
-0.889377 , -0.690717
0 , 0
1.26841 , -0.651914
3.85719 , 2.26488
-9.18775 , 1.69911
10.3069 , 14.9958
26.1135 , 13.4077
2.20845 , -1.39698

0.700473 , -0.72539
0.449362 , -1.40362
0 , 0
1.81946 , 0.308564
4.49223 , 2.84864
-8.35431 , 1.63348
11.0357 , 15.3706
26.9456 , 13.8168
3.08886 , -0.651903

0.991953 , 0.180123
1.68387 , -0.027618
0 , 0
1.43177 , 1.63799
4.47077 , 4.06172
-8.13952 , 2.21953
11.1333 , 16.3977
27.147 , 14.88
3.16417 , 0.741536

0.389819 , 0.921447
0.561253 , 1.62736
0 , 0
0.0288792 , 2.39989
3.53112 , 5.08319
-8.80721 , 2.63888
10.3358 , 17.2583
26.4538 , 15.7785
2.15328 , 1.91905

-0.566897 , 0.814502
-1.27952 , 0.957016
0 , 0
-1.62849 , 1.90383
2.21473 , 5.22702
-9.81826 , 2.20783
9.18228 , 17.2682
25.405 , 15.8281
0.576722 , 2.12368

-0.989818 , -0.0552366
-1.09465 , -0.770278
0 , 0
-2.45738 , 0.342666
1.41253 , 4.57695
-10.2842 , 1.01226
8.56114 , 16.5129
24.8891 , 15.1143
-0.676011 , 1.30618

-0.481646 , -0.874611
0.238794 , -0.934123
0 , 0
-1.94747 , -1.27866
1.52451 , 3.94463
-9.80776 , -0.134269
8.86972 , 15.8055
25.3032 , 14.4502
-1.07354 , 0.0361497

0.474875 , -0.887996
0.497939 , -0.161456
0 , 0
-0.581945 , -1.98176
2.07072 , 4.08441
-8.87157 , -0.475749
9.62528 , 15.9018
26.1648 , 14.5916
-0.553108 , -1.03011

1.00441 , -0.0974925
0.27822 , -0.104224
0 , 0
0.650017 , -1.57738
2.17874 , 4.99315
-8.35095 , -0.0138825
9.95255 , 16.7995
26.5984 , 15.5362
0.348878 , -1.22926

0.630832 , 0.779699
0.676822 , 0.0588608
0 , 0
1.07717 , -0.676125
1.37541 , 5.95285
-8.72201 , 0.534539
9.37542 , 17.7814
26.1279 , 16.567
0.67707 , -0.874029

-0.315988 , 0.942467
0.401708 , 1.03361
0 , 0
0.807641 , -0.0864712
-0.0063735 , 6.16189
-9.65489 , 0.368812
8.22379 , 18.0464
25.0833 , 16.8826
0.438393 , -0.865089

-0.964632 , 0.225783
-1.09085 , 0.941958
0 , 0
0.525923 , -0.0920065
-1.09215 , 5.45495
-10.2782 , -0.675696
7.36911 , 17.4295
24.3359 , 16.3182
0.402149 , -1.49116

-0.704568 , -0.704145
-1.41327 , -0.859881
0 , 0
0.741527 , -0.223072
-1.26833 , 4.49821
-9.98141 , -1.93238
7.42195 , 16.5969
24.4962 , 15.54
1.1466 , -2.16584

0.212824 , -0.982329
0.407728 , -1.67757
0 , 0
1.21532 , 0.164806
-0.783245 , 4.15689
-9.01596 , -2.53585
8.13095 , 16.4134
25.313 , 15.4128
2.40761 , -2.07628

0.940104 , -0.367661
1.62402 , -0.129747
0 , 0
1.22204 , 1.12856
-0.481324 , 4.67258
-8.22936 , -2.24461
8.64872 , 17.1203
25.9387 , 16.1778
3.32961 , -1.01923

0.822875 , 0.577292
0.552759 , 1.25268
0 , 0
0.306279 , 2.0085
-1.01401 , 5.48345
-8.27606 , -1.62082
8.32088 , 18.155
25.719 , 17.2725
3.24958 , 0.410971

-0.0397452 , 0.995362
-0.700566 , 0.697288
0 , 0
-1.21159 , 1.96479
-2.27931 , 5.73329
-9.05703 , -1.52125
7.24659 , 18.6602
24.753 , 17.8396
2.2552 , 1.32529

-0.861765 , 0.488729
-0.526426 , -0.150592
0 , 0
-2.36348 , 0.72727
-3.48843 , 5.0255
-9.78639 , -2.34335
6.21188 , 18.2381
23.8267 , 17.4814
1.11694 , 1.28702

-0.871592 , -0.477862
-0.250971 , -0.103458
0 , 0
-2.28597 , -1.03645
-3.86712 , 3.82626
-9.69266 , -3.62197
5.98836 , 17.3535
23.7116 , 16.6626
0.587265 , 0.703352

-0.065568 , -1.00071
-0.468074 , -0.39475
0 , 0
-0.999769 , -2.2013
-3.40919 , 3.04089
-8.77231 , -4.45304
6.57972 , 16.9101
24.4116 , 16.2868
0.656048 , 0.37746

0.80407 , -0.609665
0.219484 , -1.0372
0 , 0
0.609291 , -2.1192
-2.86446 , 3.14139
-7.77772 , -4.36604
7.23377 , 17.3779
25.1742 , 16.8243
0.616737 , 0.587284

0.951336 , 0.330357
1.41243 , -0.225179
0 , 0
1.55002 , -1.06994
-3.01669 , 3.76488
-7.49503 , -3.72551
7.16456 , 18.3921
25.2137 , 17.91
0.0175334 , 0.716981

0.239654 , 0.969414
0.770295 , 1.46414
0 , 0
1.46627 , 0.0656681
-4.0004 , 4.06364
-8.06098 , -3.38101
6.23553 , 19.1028
24.3933 , 18.6941
-0.661694 , 0.236006

-0.68951 , 0.712357
-1.20734 , 1.22307
0 , 0
0.826259 , 0.554821
-5.17226 , 3.44489
-8.83429 , -3.92736
5.08819 , 18.9147
23.3545 , 18.5815
-0.980498 , -0.758326

-0.969038 , -0.213508
-1.4521 , -0.752231
0 , 0
0.417468 , 0.418652
-5.6635 , 2.13842
-8.94805 , -5.13688
4.58968 , 18.0551
22.9645 , 17.7993
-0.535679 , -1.9904

-0.338753 , -0.941291
0.228036 , -1.38887
0 , 0
0.535676 , 0.305986
-5.21248 , 1.01379
-8.14226 , -6.14235
5.00022 , 17.391
23.4835 , 17.2146
0.756455 , -2.72951

0.606633 , -0.80516
1.0246 , -0.2114
0 , 0
0.727334 , 0.712446
-4.41269 , 0.739561
-7.01188 , -6.27759
5.72513 , 17.5882
24.3167 , 17.493
2.24727 , -2.40789

1.00679 , 0.0578769
0.395644 , 0.451596
0 , 0
0.340404 , 1.42564
-4.12346 , 1.18156
-6.41747 , -5.6793
5.9041 , 18.5096
24.6038 , 18.4977
3.05752 , -1.225

0.500348 , 0.867104
0.139788 , 0.240439
0 , 0
-0.768256 , 1.70571
-4.70539 , 1.56198
-6.7206 , -5.12786
5.17581 , 19.3745
23.9835 , 19.4479
2.81639 , -0.00455598

-0.461802 , 0.878739
0.186019 , 0.558542
0 , 0
-1.98032 , 0.955331
-5.70708 , 1.14002
-7.47067 , -5.36674
3.99118 , 19.4392
22.9067 , 19.5998
1.96656 , 0.476039

-0.988786 , 0.0678484
-0.701224 , 0.735183
0 , 0
-2.33532 , -0.638856
-6.23738 , -0.106278
-7.77707 , -6.42057
3.24111 , 18.6787
22.2642 , 18.9285
1.38878 , 0.160842

-0.585255 , -0.808247
-1.26364 , -0.548288
0 , 0
-1.38586 , -2.10201
-5.80091 , -1.41658
-7.14471 , -7.53175
3.42098 , 17.8504
22.5514 , 18.1912
1.56465 , -0.227408

0.362836 , -0.938945
0.140472 , -1.62637
0 , 0
0.330244 , -2.46098
-4.78384 , -1.97729
-5.95984 , -7.88939
4.14486 , 17.7647
23.3823 , 18.1987
2.09022 , 0.0749226

0.985203 , -0.219089
1.6859 , -0.397959
0 , 0
1.72971 , -1.54799
-4.05692 , -1.68028
-5.09303 , -7.38807
4.54252 , 18.5269
23.8866 , 19.056
2.07622 , 1.09654

0.722011 , 0.696945
0.86684 , 1.40945
0 , 0
2.03789 , -0.0714795
-4.18069 , -1.17699
-5.10441 , -6.68189
4.05414 , 19.4826
23.5046 , 20.1088
0.96715 , 2.04004

-0.197088 , 0.974798
-0.913829 , 1.08985
0 , 0
1.32685 , 0.979053
-4.92645 , -1.29892
-5.76466 , -6.60498
2.9094 , 19.7974
22.4658 , 20.5226
-0.850451 , 1.81762

-0.929062 , 0.343778
-1.00357 , -0.374511
0 , 0
0.382279 , 1.11954
-5.45233 , -2.31399
-6.23104 , -7.42777
1.95138 , 19.2006
21.6134 , 20.027
-1.95424 , 0.107059

-0.785643 , -0.611454
-0.06248 , -0.641284
0 , 0
-0.0490758 , 0.72152
-5.07149 , -3.63486
-5.81563 , -8.56539
1.86837 , 18.277
21.6356 , 19.2063
-1.39551 , -1.80367

0.0910846 , -1.00048
0.0869986 , -0.273146
0 , 0
0.0492291 , 0.521029
-3.92763 , -4.36857
-4.66084 , -9.12719
2.51831 , 17.9168
22.3902 , 18.9512
0.186892 , -2.68237

0.888347 , -0.479335
0.163874 , -0.514141
0 , 0
0.0797374 , 0.809217
-2.83535 , -4.16875
-3.5798 , -8.76903
3.08846 , 18.4641
23.0646 , 19.6055
1.68463 , -2.29571

0.887646 , 0.472662
0.964142 , -0.245235
0 , 0
-0.463314 , 1.17078
-2.51517 , -3.51247
-3.29132 , -7.97002
2.86036 , 19.4396
22.9402 , 20.6899
2.28651 , -1.24166

0.083297 , 0.993229
0.797641 , 1.1136
0 , 0
-1.43477 , 0.907036
-2.97497 , -3.25992
-3.80146 , -7.59226
1.82835 , 19.9809
22.0114 , 21.3422
1.95678 , -0.458694

-0.794585 , 0.591933
-0.947385 , 1.30314
0 , 0
-2.05799 , -0.254645
-3.48703 , -3.89965
-4.38047 , -8.12603
0.722576 , 19.5976
21.0082 , 21.0719
1.41307 , -0.487495

-0.923597 , -0.366209
-1.62467 , -0.549469
0 , 0
-1.58152 , -1.73817
-3.23147 , -5.06494
-4.2063 , -9.20615
0.365471 , 18.6548
20.7531 , 20.244
1.46938 , -0.999958

-0.187644 , -0.984565
0.0366434 , -1.67078
0 , 0
-0.0576058 , -2.50154
-2.09486 , -5.8577
-3.16321 , -9.93586
0.873163 , 18.0491
21.3622 , 19.7552
2.23264 , -1.13088

0.72369 , -0.702971
1.39849 , -0.437591
0 , 0
1.60575 , -1.94511
-0.769549 , -5.7165
-1.94118 , -9.75487
1.55609 , 18.3406
22.1459 , 20.1656
3.00114 , -0.352171

0.984893 , 0.211852
0.689917 , 0.876727
0 , 0
2.37529 , -0.412237
-0.0839436 , -4.90705
-1.36608 , -8.92979
1.58878 , 19.2626
22.2786 , 21.2084
2.93301 , 1.02959

0.357283 , 0.933088
-0.290177 , 0.609226
0 , 0
1.87228 , 1.09932
-0.279675 , -4.25539
-1.67697 , -8.28735
0.732584 , 19.9883
21.5217 , 22.057
1.7697 , 2.12756

-0.596092 , 0.792513
-0.233764 , 0.167906
0 , 0
0.625414 , 1.70318
-0.796711 , -4.42922
-2.31118 , -8.49567
-0.449425 , 19.8495
20.4383 , 22.0429
0.061239 , 2.16708

-0.987726 , -0.0917906
