0.694475 2.52844 0.799898 0.308271
0.737393 2.26583 0.761923 0.175599
0.777831 1.99753 0.723676 0.041916
0.815217 1.72365 0.685958 -0.0914848
0.849086 1.44385 0.649402 -0.222927
0.879102 1.15771 0.614451 -0.350723
0.905048 0.864937 0.581371 -0.47345
0.926799 0.565537 0.550293 -0.590081
0.944301 0.259815 0.521257 -0.699995
0.957542 -0.0516639 0.494252 -0.80293
0.966534 -0.368123 0.469245 -0.898912
0.971299 -0.688621 0.446204 -0.988189
0.971863 -1.01209 0.425111 -1.07119
0.968249 -1.33734 0.405974 -1.14847
0.960478 -1.66308 0.388826 -1.22073
0.948559 -1.98791 0.373734 -1.28877
0.932498 -2.31029 0.360796 -1.35349
0.912292 -2.62857 0.35014 -1.4159
0.887931 -2.94099 0.34192 -1.47709
0.859401 -3.24567 0.336314 -1.53819
0.826683 -3.54066 0.33351 -1.60035
0.789764 -3.82401 0.333696 -1.66465
0.748644 -4.09386 0.337038 -1.732
0.703355 -4.34856 0.343649 -1.803
0.653982 -4.58681 0.353545 -1.8778
0.600706 -4.80784 0.366585 -1.95596
0.543838 -5.01138 0.382409 -2.03643
0.483865 -5.19756 0.400376 -2.11772
0.421455 -5.3665 0.419549 -2.19837
0.357433 -5.51777 0.43874 -2.27751
0.292696 -5.65 0.456642 -2.35533
0.228109 -5.76087 0.471987 -2.43316
0.164425 -5.84755 0.483686 -2.51307
0.102239 -5.90732 0.490903 -2.59719
0.0419981 -5.93808 0.493059 -2.68726
-0.0159693 -5.93871 0.489796 -2.78423
-0.0714128 -5.90906 0.480928 -2.88819
-0.124127 -5.84997 0.466393 -2.99841
-0.173926 -5.76308 0.446213 -3.11346
-0.220627 -5.6507 0.42047 -3.23129
-0.264045 -5.51571 0.389281 -3.3494
-0.303982 -5.36137 0.352785 -3.46493
-0.340237 -5.19123 0.31113 -3.57481
-0.372599 -5.00899 0.264464 -3.67586
-0.400859 -4.81839 0.212927 -3.76491
-0.424816 -4.62304 0.156648 -3.83893
-0.444285 -4.42633 0.0957449 -3.89522
-0.459112 -4.23118 0.0303322 -3.93154
-0.469202 -4.03989 -0.0394559 -3.94638
-0.474547 -3.85389 -0.113428 -3.93917
-0.475277 -3.67353 -0.191277 -3.91047
-0.471716 -3.49802 -0.272496 -3.86213
-0.464437 -3.32564 -0.356306 -3.79699
-0.454273 -3.15431 -0.441622 -3.71834
-0.442256 -2.98249 -0.527116 -3.62899
-0.42947 -2.80982 -0.611393 -3.53052
-0.416887 -2.63719 -0.693195 -3.4232
-0.405239 -2.46621 -0.771558 -3.30652
-0.394982 -2.29845 -0.845851 -3.17983
-0.386328 -2.13501 -0.915731 -3.04287
-0.37931 -1.97636 -0.981062 -2.89588
-0.373839 -1.8224 -1.04184 -2.73959
-0.369757 -1.67264 -1.09813 -2.57504
-0.366868 -1.52639 -1.15003 -2.4034
-0.364962 -1.38288 -1.19765 -2.22592
-0.363827 -1.24133 -1.2411 -2.04376
-0.363258 -1.10107 -1.28048 -1.85797
-0.363063 -0.96155 -1.31587 -1.66948
-0.363064 -0.822339 -1.34736 -1.47906
-0.363101 -0.68316 -1.375 -1.2873
-0.363033 -0.543871 -1.39886 -1.09466
-0.362737 -0.404459 -1.41897 -0.901471
-0.36211 -0.265022 -1.43537 -0.707927
-0.361068 -0.125757 -1.44808 -0.514129
-0.359549 0.0130664 -1.45712 -0.320093
-0.35751 0.151117 -1.4625 -0.125775
-0.354927 0.288028 -1.46422 0.06891
-0.351799 0.423419 -1.46229 0.264063
-0.348144 0.556915 -1.45667 0.459782
-0.344001 0.688169 -1.44737 0.656136
-0.33943 0.816887 -1.43436 0.853146
-0.334512 0.942846 -1.4176 1.05076
-0.329347 1.06592 -1.39706 1.24882
-0.32406 1.18611 -1.37269 1.44706
-0.318792 1.30354 -1.34444 1.64508
-0.313708 1.41852 -1.31226 1.84229
-0.308993 1.53149 -1.27607 2.03794
-0.30485 1.64313 -1.23578 2.23109
-0.301501 1.75426 -1.19131 2.42059
-0.299186 1.8659 -1.14254 2.60513
-0.298156 1.97922 -1.08934 2.7832
-0.298672 2.09545 -1.03159 2.9532
-0.300988 2.21583 -0.969124 3.11352
-0.305341 2.34144 -0.901826 3.26265
-0.311917 2.47297 -0.829599 3.3994
-0.320803 2.61049 -0.752444 3.52316
-0.331923 2.75316 -0.670546 3.6341
-0.344942 2.89919 -0.584378 3.73325
-0.359191 3.04621 -0.494815 3.82209
-0.373647 3.19214 -0.403162 3.90169
-0.387032 3.33634 -0.311036 3.97154
-0.398035 3.48015 -0.220094 4.02917
-0.405536 3.62626 -0.131751 4.07071
-0.408746 3.77748 -0.0470272 4.09228
-0.407212 3.93565 0.033447 4.09104
-0.400754 4.10116 0.109329 4.06571
-0.389375 4.27301 0.180449 4.01651
-0.373198 4.44908 0.24672 3.94483
-0.352414 4.62644 0.308081 3.85299
-0.327252 4.80162 0.364468 3.74386
-0.297958 4.97088 0.4158 3.62066
-0.264786 5.13034 0.461975 3.4868
-0.227987 5.27617 0.502878 3.34569
-0.187802 5.40466 0.53838 3.20064
-0.144461 5.51237 0.568353 3.05476
-0.0981751 5.59624 0.592675 2.91085
-0.0491375 5.65365 0.611242 2.77131
0.0024733 5.68254 0.623975 2.63807
0.056489 5.68153 0.630842 2.51246
0.112738 5.65002 0.631876 2.39515
0.171024 5.58833 0.627203 2.286
0.231097 5.49775 0.61709 2.18407
0.292611 5.38057 0.601987 2.08756
0.355084 5.23986 0.582587 1.9941
0.417869 5.07906 0.559846 1.90116
0.480167 4.90131 0.534952 1.80672
0.541089 4.7088 0.509223 1.70988
0.59976 4.50254 0.483941 1.61107
0.655427 4.28251 0.460188 1.51176
0.707521 4.04831 0.438755 1.41383
0.755666 3.79968 0.420122 1.31895
0.799649 3.53683 0.404514 1.2282
0.839373 3.26047 0.391964 1.14204
0.874815 2.97176 0.382387 1.06039
0.90599 2.67214 0.375629 0.98274
0.932936 2.36321 0.371509 0.908353
0.955692 2.04663 0.369842 0.836341
0.974297 1.72402 0.370454 0.765772
0.988782 1.39693 0.373196 0.695712
0.999168 1.06688 0.377946 0.62526
1.00547 0.735254 0.384614 0.55356
1.00768 0.40341 0.393148 0.479804
1.00581 0.0726347 0.403527 0.403233
0.999814 -0.255822 0.415767 0.323132
0.989679 -0.580739 0.429918 0.238837
0.975365 -0.90092 0.446057 0.149744
0.95683 -1.21521 0.464286 0.0553409
0.934033 -1.52253 0.484717 -0.0447487
0.906945 -1.82191 0.507456 -0.15069
0.875562 -2.11261 0.532577 -0.262338
0.839932 -2.39419 0.560081 -0.379134
0.800186 -2.66655 0.589846 -0.500018
0.756576 -2.92999 0.621566 -0.623438
0.709505 -3.18498 0.654703 -0.747541
0.659539 -3.4318 0.688466 -0.870568
0.607375 -3.6701 0.721857 -0.991377
0.553767 -3.89848 0.753769 -1.10987
0.499443 -4.11454 0.783124 -1.22707
0.445026 -4.31516 0.808977 -1.34484
0.391005 -4.49702 0.830581 -1.4654
0.337736 -4.65708 0.847389 -1.59086
0.285475 -4.79285 0.859026 -1.72295
0.234406 -4.90252 0.865249 -1.86285
0.184676 -4.98498 0.865911 -2.01118
0.13642 -5.03981 0.860934 -2.16799
0.0897767 -5.06719 0.850286 -2.33283
0.0449002 -5.06789 0.833971 -2.50473
0.00196692 -5.04322 0.812017 -2.68228
-0.0388218 -4.99498 0.78447 -2.86365
-0.0772384 -4.92546 0.751391 -3.04656
-0.113031 -4.83738 0.712847 -3.22839
-0.145924 -4.73383 0.668905 -3.40618
-0.175627 -4.61823 0.619628 -3.5767
-0.20183 -4.49426 0.565064 -3.7365
-0.224221 -4.36571 0.505241 -3.88206
-0.242483 -4.23637 0.440164 -4.00992
-0.256315 -4.10984 0.369812 -4.11683
-0.265447 -3.98925 0.294154 -4.20012
-0.269677 -3.87687 0.21318 -4.25796
-0.26893 -3.77369 0.126968 -4.28993
-0.263352 -3.67898 0.0358018 -4.2974
-0.253425 -3.59012 -0.0596695 -4.2837
-0.240082 -3.5032 -0.158278 -4.25351
-0.224698 -3.41469 -0.258314 -4.2112
-0.208907 -3.32325 -0.357749 -4.15891
-0.19426 -3.23047 -0.454651 -4.09579
-0.18194 -3.13973 -0.547547 -4.01913
-0.17265 -3.05432 -0.635537 -3.92617
-0.166683 -2.97631 -0.718207 -3.8153
-0.164039 -2.90622 -0.795458 -3.68636
-0.164548 -2.84335 -0.867364 -3.54037
-0.167947 -2.78616 -0.934072 -3.37913
-0.173929 -2.7327 -0.995749 -3.20486
-0.182174 -2.68086 -1.05256 -3.01988
-0.192364 -2.62857 -1.10464 -2.8265
-0.204194 -2.5739 -1.15212 -2.62686
-0.217371 -2.51516 -1.1951 -2.42287
-0.231624 -2.4509 -1.23368 -2.21619
